,,label,acc_x,acc_y,acc_z,labelDownstairs,labelJogging,labelSitting,labelStanding,labelUpstairs,labelWalking
290,1970-01-01 08:15:46.052324000,Walking,0.27,9.08,-2.64,0,0,0,0,0,1
291,1970-01-01 08:15:47.002373000,Walking,2.96,10.04,-1.73,0,0,0,0,0,1
292,1970-01-01 08:15:47.052330000,Walking,0.72,8.35,-3.98,0,0,0,0,0,1
293,1970-01-01 08:15:48.002348000,Walking,1.8,9.3,-2.03,0,0,0,0,0,1
294,1970-01-01 08:15:48.052336000,Walking,3.91,8.85,-2.98,0,0,0,0,0,1
295,1970-01-01 08:15:49.002324000,Walking,3.06,10.04,-1.31,0,0,0,0,0,1
296,1970-01-01 08:15:49.052342000,Walking,5.41,9.81,-4.14,0,0,0,0,0,1
297,1970-01-01 08:15:50.002330000,Walking,3.41,12.07,-0.34,0,0,0,0,0,1
298,1970-01-01 08:15:50.052348000,Walking,9.47,10.5,3.15,0,0,0,0,0,1
299,1970-01-01 08:15:51.002336000,Walking,6.51,11.65,-0.99,0,0,0,0,0,1
300,1970-01-01 08:15:51.052324000,Walking,-4.79,19.38,-2.3,0,0,0,0,0,1
301,1970-01-01 08:15:52.002342000,Walking,3.3,11.84,-2.56,0,0,0,0,0,1
302,1970-01-01 08:15:52.057518000,Walking,7.46,11.88,-2.83,0,0,0,0,0,1
303,1970-01-01 08:15:53.012358000,Walking,0.61,7.12,-4.79,0,0,0,0,0,1
304,1970-01-01 08:15:53.062346000,Walking,-3.83,4.48,-4.37,0,0,0,0,0,1
305,1970-01-01 08:15:54.012334000,Walking,-3.98,3.06,-4.02,0,0,0,0,0,1
306,1970-01-01 08:15:54.062291000,Walking,-1.18,6.13,0.95,0,0,0,0,0,1
307,1970-01-01 08:15:55.012340000,Walking,7.08,14.41,9.62,0,0,0,0,0,1
308,1970-01-01 08:15:55.062328000,Walking,8.12,9.62,6.51,0,0,0,0,0,1
309,1970-01-01 08:15:56.012346000,Walking,1.95,5.67,-0.42,0,0,0,0,0,1
310,1970-01-01 08:15:56.062334000,Walking,4.63,19.15,6.97,0,0,0,0,0,1
311,1970-01-01 08:15:57.012352000,Walking,-9.89,3.64,-5.01,0,0,0,0,0,1
312,1970-01-01 08:15:57.062340000,Walking,4.63,14.21,-8.43,0,0,0,0,0,1
313,1970-01-01 08:15:58.012328000,Walking,7.67,8.66,-0.57,0,0,0,0,0,1
314,1970-01-01 08:15:58.062346000,Walking,-0.04,8.89,-2.03,0,0,0,0,0,1
315,1970-01-01 08:15:59.012334000,Walking,1.65,9.7,-3.17,0,0,0,0,0,1
316,1970-01-01 08:15:59.062321000,Walking,2.53,8.35,-0.8,0,0,0,0,0,1
317,1970-01-01 08:16:00.012248000,Walking,2.53,8.43,-2.6,0,0,0,0,0,1
318,1970-01-01 08:16:00.062358000,Walking,5.71,9.34,-1.73,0,0,0,0,0,1
319,1970-01-01 08:16:01.012346000,Walking,5.63,11.99,-1.23,0,0,0,0,0,1
320,1970-01-01 08:16:01.062334000,Walking,9.81,11.22,0.57,0,0,0,0,0,1
321,1970-01-01 08:16:02.022301000,Walking,6.24,13.29,-0.72,0,0,0,0,0,1
322,1970-01-01 08:16:02.072258000,Walking,-3.06,18.96,-2.6,0,0,0,0,0,1
323,1970-01-01 08:16:03.022337000,Walking,-1.88,14.29,-1.95,0,0,0,0,0,1
324,1970-01-01 08:16:03.072325000,Walking,7.82,9.85,-3.26,0,0,0,0,0,1
325,1970-01-01 08:16:04.022343000,Walking,1.18,6.74,-3.68,0,0,0,0,0,1
326,1970-01-01 08:16:04.072301000,Walking,-4.79,3.95,-4.94,0,0,0,0,0,1
327,1970-01-01 08:16:05.022319000,Walking,-4.25,3.83,-4.02,0,0,0,0,0,1
328,1970-01-01 08:16:05.072307000,Walking,0.69,5.37,1.8,0,0,0,0,0,1
329,1970-01-01 08:16:06.022325000,Walking,7.78,12.64,9.85,0,0,0,0,0,1
330,1970-01-01 08:16:06.072343000,Walking,5.01,9.58,7.5,0,0,0,0,0,1
331,1970-01-01 08:16:07.022331000,Walking,0.76,16.55,5.52,0,0,0,0,0,1
332,1970-01-01 08:16:07.072319000,Walking,-7.25,4.94,-7.78,0,0,0,0,0,1
333,1970-01-01 08:16:08.022337000,Walking,-1.95,10.19,-7.7,0,0,0,0,0,1
334,1970-01-01 08:16:08.072325000,Walking,8.77,13.14,-2.56,0,0,0,0,0,1
335,1970-01-01 08:16:09.022343000,Walking,0.42,8.12,-1.99,0,0,0,0,0,1
336,1970-01-01 08:16:09.072331000,Walking,0.11,9.7,-2.11,0,0,0,0,0,1
337,1970-01-01 08:16:10.022319000,Walking,3.15,9.04,-3.79,0,0,0,0,0,1
338,1970-01-01 08:16:10.072337000,Walking,3.64,9.0,0.27,0,0,0,0,0,1
339,1970-01-01 08:16:11.022325000,Walking,5.37,8.54,-3.87,0,0,0,0,0,1
340,1970-01-01 08:16:11.072343000,Walking,4.06,9.96,0.15,0,0,0,0,0,1
341,1970-01-01 08:16:12.022575000,Walking,5.24,10.08,-2.34,0,0,0,0,0,1
342,1970-01-01 08:16:12.072319000,Walking,7.82,11.22,0.27,0,0,0,0,0,1
343,1970-01-01 08:16:13.022337000,Walking,8.58,13.48,-0.15,0,0,0,0,0,1
344,1970-01-01 08:16:13.072325000,Walking,-3.45,18.28,0.61,0,0,0,0,0,1
345,1970-01-01 08:16:14.022343000,Walking,-4.33,16.25,-3.57,0,0,0,0,0,1
346,1970-01-01 08:16:14.072301000,Walking,9.23,10.61,-2.14,0,0,0,0,0,1
347,1970-01-01 08:16:15.022350000,Walking,1.46,6.24,-4.33,0,0,0,0,0,1
348,1970-01-01 08:16:15.072307000,Walking,-4.71,3.3,-5.2,0,0,0,0,0,1
349,1970-01-01 08:16:16.022325000,Walking,-4.4,2.11,-4.67,0,0,0,0,0,1
350,1970-01-01 08:16:16.072404000,Walking,-0.65,5.6,2.18,0,0,0,0,0,1
351,1970-01-01 08:16:17.022331000,Walking,6.89,14.86,12.15,0,0,0,0,0,1
352,1970-01-01 08:16:17.072319000,Walking,4.99,13.87,7.46,0,0,0,0,0,1
353,1970-01-01 08:16:18.022337000,Walking,1.65,10.23,0.84,0,0,0,0,0,1
354,1970-01-01 08:16:18.072325000,Walking,-4.71,4.94,-7.08,0,0,0,0,0,1
355,1970-01-01 08:16:19.032384000,Walking,7.74,15.7,-4.06,0,0,0,0,0,1
356,1970-01-01 08:16:19.082402000,Walking,1.95,8.85,-2.14,0,0,0,0,0,1
357,1970-01-01 08:16:20.032298000,Walking,-1.76,9.51,-1.53,0,0,0,0,0,1
358,1970-01-01 08:16:20.082408000,Walking,2.49,9.81,-1.88,0,0,0,0,0,1
359,1970-01-01 08:16:21.032335000,Walking,3.68,8.5,-2.41,0,0,0,0,0,1
360,1970-01-01 08:16:21.082323000,Walking,3.68,9.47,-2.72,0,0,0,0,0,1
361,1970-01-01 08:16:22.032341000,Walking,4.06,8.81,-2.75,0,0,0,0,0,1
362,1970-01-01 08:16:22.082298000,Walking,3.34,10.73,0.53,0,0,0,0,0,1
363,1970-01-01 08:16:23.032347000,Walking,5.6,11.69,-2.18,0,0,0,0,0,1
364,1970-01-01 08:16:23.082365000,Walking,11.54,12.3,2.79,0,0,0,0,0,1
365,1970-01-01 08:16:24.032323000,Walking,5.75,12.91,-1.65,0,0,0,0,0,1
366,1970-01-01 08:16:24.082341000,Walking,-4.9,19.53,-1.8,0,0,0,0,0,1
367,1970-01-01 08:16:25.032329000,Walking,2.91,12.07,-3.91,0,0,0,0,0,1
368,1970-01-01 08:16:25.082317000,Walking,8.24,9.08,-2.83,0,0,0,0,0,1
369,1970-01-01 08:16:26.032365000,Walking,-0.34,6.74,-5.67,0,0,0,0,0,1
370,1970-01-01 08:16:26.082353000,Walking,-1.42,4.86,-6.28,0,0,0,0,0,1
371,1970-01-01 08:16:27.032341000,Walking,-4.82,4.82,-5.05,0,0,0,0,0,1
372,1970-01-01 08:16:27.082298000,Walking,-5.75,9.58,1.31,0,0,0,0,0,1
373,1970-01-01 08:16:28.032347000,Walking,8.28,14.41,10.8,0,0,0,0,0,1
374,1970-01-01 08:16:28.082335000,Walking,8.31,8.62,6.24,0,0,0,0,0,1
375,1970-01-01 08:16:29.032323000,Walking,-0.23,12.91,-2.34,0,0,0,0,0,1
376,1970-01-01 08:16:29.082341000,Walking,2.41,14.41,1.04,0,0,0,0,0,1
377,1970-01-01 08:16:30.042369000,Walking,-5.98,8.35,-6.13,0,0,0,0,0,1
378,1970-01-01 08:16:30.092235000,Walking,7.7,12.34,-5.05,0,0,0,0,0,1
379,1970-01-01 08:16:31.042345000,Walking,0.76,9.3,-1.61,0,0,0,0,0,1
380,1970-01-01 08:16:31.092271000,Walking,-1.38,10.46,-3.06,0,0,0,0,0,1
381,1970-01-01 08:16:32.042290000,Walking,4.63,8.58,-2.83,0,0,0,0,0,1
382,1970-01-01 08:16:32.092308000,Walking,4.48,8.2,-3.98,0,0,0,0,0,1
383,1970-01-01 08:16:33.042326000,Walking,3.49,9.3,-0.46,0,0,0,0,0,1
384,1970-01-01 08:16:33.092314000,Walking,4.6,10.08,-3.57,0,0,0,0,0,1
385,1970-01-01 08:16:34.042302000,Walking,4.94,12.26,-2.91,0,0,0,0,0,1
386,1970-01-01 08:16:34.092290000,Walking,9.85,12.72,0.53,0,0,0,0,0,1
387,1970-01-01 08:16:35.042308000,Walking,0.93,13.53,2.83,0,0,0,0,0,1
388,1970-01-01 08:16:35.092296000,Walking,-3.21,18.62,-1.5,0,0,0,0,0,1
389,1970-01-01 08:16:36.042314000,Walking,0.23,13.21,-3.64,0,0,0,0,0,1
390,1970-01-01 08:16:36.092302000,Walking,9.66,9.3,-2.14,0,0,0,0,0,1
391,1970-01-01 08:16:37.042290000,Walking,1.18,7.5,-4.25,0,0,0,0,0,1
392,1970-01-01 08:16:37.092339000,Walking,-2.72,4.52,-4.44,0,0,0,0,0,1
393,1970-01-01 08:16:38.042296000,Walking,-2.34,3.3,-2.49,0,0,0,0,0,1
394,1970-01-01 08:16:38.092314000,Walking,-0.42,5.05,2.53,0,0,0,0,0,1
395,1970-01-01 08:16:39.042302000,Walking,6.93,11.07,8.92,0,0,0,0,0,1
396,1970-01-01 08:16:39.092290000,Walking,5.28,9.58,5.9,0,0,0,0,0,1
397,1970-01-01 08:16:40.042308000,Walking,7.27,17.67,5.09,0,0,0,0,0,1
398,1970-01-01 08:16:40.092296000,Walking,-9.85,6.13,-2.72,0,0,0,0,0,1
399,1970-01-01 08:16:41.042314000,Walking,-0.04,13.53,-7.08,0,0,0,0,0,1
400,1970-01-01 08:16:41.092302000,Walking,10.12,9.38,-2.03,0,0,0,0,0,1
401,1970-01-01 08:16:42.042290000,Walking,1.42,9.43,-2.68,0,0,0,0,0,1
402,1970-01-01 08:16:42.092369000,Walking,1.27,8.85,-1.18,0,0,0,0,0,1
403,1970-01-01 08:16:43.042296000,Walking,2.11,9.19,-2.72,0,0,0,0,0,1
404,1970-01-01 08:16:43.092314000,Walking,3.34,8.66,-2.03,0,0,0,0,0,1
405,1970-01-01 08:16:44.042271000,Walking,3.34,8.81,-4.21,0,0,0,0,0,1
406,1970-01-01 08:16:44.092442000,Walking,3.34,9.77,-0.19,0,0,0,0,0,1
407,1970-01-01 08:16:45.042308000,Walking,4.44,11.11,-2.64,0,0,0,0,0,1
408,1970-01-01 08:16:45.092296000,Walking,7.08,11.8,-1.12,0,0,0,0,0,1
409,1970-01-01 08:16:46.042345000,Walking,11.54,11.69,0.23,0,0,0,0,0,1
410,1970-01-01 08:16:46.092302000,Walking,-0.15,14.1,1.42,0,0,0,0,0,1
411,1970-01-01 08:16:47.042320000,Walking,-4.75,18.92,-3.6,0,0,0,0,0,1
412,1970-01-01 08:16:47.092339000,Walking,5.33,12.3,-2.07,0,0,0,0,0,1
413,1970-01-01 08:16:48.042296000,Walking,7.16,8.31,-2.83,0,0,0,0,0,1
414,1970-01-01 08:16:48.092314000,Walking,-1.08,5.71,-4.82,0,0,0,0,0,1
415,1970-01-01 08:16:49.042271000,Walking,-4.1,2.98,-4.82,0,0,0,0,0,1
416,1970-01-01 08:16:49.092290000,Walking,-3.68,3.99,-2.79,0,0,0,0,0,1
417,1970-01-01 08:16:50.042308000,Walking,1.61,8.39,5.09,0,0,0,0,0,1
418,1970-01-01 08:16:50.092296000,Walking,7.25,13.95,10.0,0,0,0,0,0,1
419,1970-01-01 08:16:51.042314000,Walking,2.53,12.37,4.29,0,0,0,0,0,1
420,1970-01-01 08:16:51.092302000,Walking,5.24,15.6,1.65,0,0,0,0,0,1
421,1970-01-01 08:16:52.042290000,Walking,-9.43,4.25,-7.97,0,0,0,0,0,1
422,1970-01-01 08:16:52.092308000,Walking,7.55,15.51,-6.05,0,0,0,0,0,1
423,1970-01-01 08:16:53.042296000,Walking,3.83,8.5,0.46,0,0,0,0,0,1
424,1970-01-01 08:16:53.092314000,Walking,0.04,9.28,-2.75,0,0,0,0,0,1
425,1970-01-01 08:16:54.042302000,Walking,2.72,9.89,-2.14,0,0,0,0,0,1
426,1970-01-01 08:16:54.092290000,Walking,3.83,8.69,-0.72,0,0,0,0,0,1
427,1970-01-01 08:16:55.042308000,Walking,2.79,8.54,-3.68,0,0,0,0,0,1
428,1970-01-01 08:16:55.092296000,Walking,2.11,9.28,-1.14,0,0,0,0,0,1
429,1970-01-01 08:16:56.042314000,Walking,3.57,11.11,-1.42,0,0,0,0,0,1
430,1970-01-01 08:16:56.092302000,Walking,7.27,10.88,-2.79,0,0,0,0,0,1
431,1970-01-01 08:16:57.042290000,Walking,11.69,10.92,3.57,0,0,0,0,0,1
432,1970-01-01 08:16:57.092369000,Walking,5.94,10.76,-0.99,0,0,0,0,0,1
433,1970-01-01 08:16:58.042296000,Walking,-5.48,19.46,-3.83,0,0,0,0,0,1
434,1970-01-01 08:16:58.092314000,Walking,5.48,12.79,-1.84,0,0,0,0,0,1
435,1970-01-01 08:16:59.042302000,Walking,6.89,11.54,-3.3,0,0,0,0,0,1
436,1970-01-01 08:16:59.092259000,Walking,-0.27,6.82,-5.28,0,0,0,0,0,1
437,1970-01-01 08:17:00.042308000,Walking,-4.25,3.87,-5.79,0,0,0,0,0,1
438,1970-01-01 08:17:00.092296000,Walking,-5.56,3.87,-4.06,0,0,0,0,0,1
439,1970-01-01 08:17:01.042314000,Walking,0.34,6.63,3.99,0,0,0,0,0,1
440,1970-01-01 08:17:01.092302000,Walking,7.55,13.63,9.15,0,0,0,0,0,1
441,1970-01-01 08:17:02.042320000,Walking,5.52,9.19,5.63,0,0,0,0,0,1
442,1970-01-01 08:17:02.092339000,Walking,9.15,18.62,8.31,0,0,0,0,0,1
443,1970-01-01 08:17:03.042296000,Walking,-17.05,-2.45,-8.85,0,0,0,0,0,1
444,1970-01-01 08:17:03.092345000,Walking,9.62,17.77,-6.02,0,0,0,0,0,1
445,1970-01-01 08:17:04.042302000,Walking,4.82,7.46,-1.31,0,0,0,0,0,1
446,1970-01-01 08:17:04.092290000,Walking,0.19,9.34,-2.96,0,0,0,0,0,1
447,1970-01-01 08:17:05.042308000,Walking,4.56,10.04,-0.11,0,0,0,0,0,1
448,1970-01-01 08:17:05.092296000,Walking,2.37,8.43,-3.3,0,0,0,0,0,1
449,1970-01-01 08:17:06.042345000,Walking,3.11,7.97,-1.88,0,0,0,0,0,1
450,1970-01-01 08:17:06.092302000,Walking,0.69,8.62,-2.37,0,0,0,0,0,1
451,1970-01-01 08:17:07.042320000,Walking,4.21,10.0,-0.53,0,0,0,0,0,1
452,1970-01-01 08:17:07.092400000,Walking,4.71,13.18,-1.88,0,0,0,0,0,1
453,1970-01-01 08:17:08.042296000,Walking,10.19,11.37,1.46,0,0,0,0,0,1
454,1970-01-01 08:17:08.092314000,Walking,9.38,11.6,1.38,0,0,0,0,0,1
455,1970-01-01 08:17:09.042302000,Walking,-0.69,17.82,-0.11,0,0,0,0,0,1
456,1970-01-01 08:17:09.092259000,Walking,-0.61,15.64,-3.6,0,0,0,0,0,1
457,1970-01-01 08:17:10.042277000,Walking,3.57,14.02,-1.46,0,0,0,0,0,1
458,1970-01-01 08:17:10.092265000,Walking,3.91,7.27,-4.06,0,0,0,0,0,1
459,1970-01-01 08:17:11.042314000,Walking,-3.34,4.37,-4.71,0,0,0,0,0,1
460,1970-01-01 08:17:11.092302000,Walking,-4.1,2.45,-4.67,0,0,0,0,0,1
461,1970-01-01 08:17:12.042290000,Walking,-3.41,3.17,-0.11,0,0,0,0,0,1
462,1970-01-01 08:17:12.092674000,Walking,7.4,10.42,8.77,0,0,0,0,0,1
463,1970-01-01 08:17:13.042296000,Walking,6.4,10.31,8.2,0,0,0,0,0,1
464,1970-01-01 08:17:13.092314000,Walking,0.84,14.25,5.41,0,0,0,0,0,1
465,1970-01-01 08:17:14.042302000,Walking,-4.48,9.15,-0.5,0,0,0,0,0,1
466,1970-01-01 08:17:14.092290000,Walking,-0.15,9.38,-7.01,0,0,0,0,0,1
467,1970-01-01 08:17:15.042308000,Walking,7.44,13.18,-3.21,0,0,0,0,0,1
468,1970-01-01 08:17:15.092296000,Walking,1.76,9.19,-1.73,0,0,0,0,0,1
469,1970-01-01 08:17:16.042345000,Walking,1.14,8.73,-2.45,0,0,0,0,0,1
470,1970-01-01 08:17:16.092302000,Walking,0.08,10.04,-0.99,0,0,0,0,0,1
471,1970-01-01 08:17:17.042290000,Walking,4.18,8.73,-0.11,0,0,0,0,0,1
472,1970-01-01 08:17:17.092339000,Walking,2.49,8.47,-5.2,0,0,0,0,0,1
473,1970-01-01 08:17:18.042296000,Walking,2.83,9.3,-0.19,0,0,0,0,0,1
474,1970-01-01 08:17:18.092345000,Walking,5.79,10.73,-0.8,0,0,0,0,0,1
475,1970-01-01 08:17:19.042302000,Walking,7.08,12.53,-1.27,0,0,0,0,0,1
476,1970-01-01 08:17:19.092259000,Walking,10.88,12.53,1.88,0,0,0,0,0,1
477,1970-01-01 08:17:20.042308000,Walking,1.84,14.18,0.93,0,0,0,0,0,1
478,1970-01-01 08:17:20.042308000,Walking,1.84,14.18,0.93,0,0,0,0,0,1
479,1970-01-01 08:17:21.012346000,Walking,-3.06,16.82,-3.45,0,0,0,0,0,1
480,1970-01-01 08:17:21.062273000,Walking,5.01,12.91,-2.3,0,0,0,0,0,1
481,1970-01-01 08:17:22.012291000,Walking,3.45,7.31,-4.75,0,0,0,0,0,1
482,1970-01-01 08:17:22.062370000,Walking,-3.3,4.56,-4.14,0,0,0,0,0,1
483,1970-01-01 08:17:23.012328000,Walking,-3.26,1.8,-5.41,0,0,0,0,0,1
484,1970-01-01 08:17:23.062346000,Walking,-2.72,2.79,0.0,0,0,0,0,0,1
485,1970-01-01 08:17:24.012334000,Walking,6.93,11.45,10.08,0,0,0,0,0,1
486,1970-01-01 08:17:24.062291000,Walking,6.85,10.27,7.63,0,0,0,0,0,1
487,1970-01-01 08:17:25.012340000,Walking,1.88,16.28,7.7,0,0,0,0,0,1
488,1970-01-01 08:17:25.062328000,Walking,-8.05,4.63,-7.5,0,0,0,0,0,1
489,1970-01-01 08:17:26.012407000,Walking,2.03,12.26,-6.09,0,0,0,0,0,1
490,1970-01-01 08:17:26.062334000,Walking,8.92,11.84,-1.69,0,0,0,0,0,1
491,1970-01-01 08:17:27.012291000,Walking,1.5,8.54,-2.83,0,0,0,0,0,1
492,1970-01-01 08:17:27.062340000,Walking,2.49,9.08,-1.92,0,0,0,0,0,1
493,1970-01-01 08:17:28.012328000,Walking,0.19,9.3,-0.69,0,0,0,0,0,1
494,1970-01-01 08:17:28.062346000,Walking,3.91,8.43,-1.53,0,0,0,0,0,1
495,1970-01-01 08:17:29.012334000,Walking,2.11,8.66,-2.98,0,0,0,0,0,1
496,1970-01-01 08:17:29.062321000,Walking,3.11,10.04,-1.5,0,0,0,0,0,1
497,1970-01-01 08:17:30.012401000,Walking,5.05,11.11,-2.11,0,0,0,0,0,1
498,1970-01-01 08:17:30.062358000,Walking,7.82,12.79,-1.08,0,0,0,0,0,1
499,1970-01-01 08:17:31.012346000,Walking,11.07,13.02,1.23,0,0,0,0,0,1
500,1970-01-01 08:17:31.062334000,Walking,1.84,13.06,1.57,0,0,0,0,0,1
501,1970-01-01 08:17:32.012291000,Walking,0.0,19.34,-4.06,0,0,0,0,0,1
502,1970-01-01 08:17:32.062248000,Walking,-0.08,13.99,-1.65,0,0,0,0,0,1
503,1970-01-01 08:17:33.012328000,Walking,6.13,9.85,-2.22,0,0,0,0,0,1
504,1970-01-01 08:17:33.062376000,Walking,1.73,5.86,-5.41,0,0,0,0,0,1
505,1970-01-01 08:17:34.012334000,Walking,-3.68,4.52,-4.71,0,0,0,0,0,1
506,1970-01-01 08:17:34.062321000,Walking,-3.64,3.3,-4.25,0,0,0,0,0,1
507,1970-01-01 08:17:35.012340000,Walking,-0.42,4.79,3.83,0,0,0,0,0,1
508,1970-01-01 08:17:35.062328000,Walking,5.86,12.3,9.51,0,0,0,0,0,1
509,1970-01-01 08:17:36.012346000,Walking,6.51,12.76,9.0,0,0,0,0,0,1
510,1970-01-01 08:17:36.062334000,Walking,2.56,12.45,4.37,0,0,0,0,0,1
511,1970-01-01 08:17:37.012291000,Walking,-2.18,1.18,-7.5,0,0,0,0,0,1
512,1970-01-01 08:17:37.062340000,Walking,3.17,15.4,-1.95,0,0,0,0,0,1
513,1970-01-01 08:17:38.012328000,Walking,4.25,8.96,-2.49,0,0,0,0,0,1
514,1970-01-01 08:17:38.062346000,Walking,2.3,9.66,-2.83,0,0,0,0,0,1
515,1970-01-01 08:17:39.012334000,Walking,5.01,8.43,-0.99,0,0,0,0,0,1
516,1970-01-01 08:17:39.062321000,Walking,1.12,8.77,-0.23,0,0,0,0,0,1
517,1970-01-01 08:17:40.022319000,Walking,3.53,8.77,-0.69,0,0,0,0,0,1
518,1970-01-01 08:17:40.072337000,Walking,2.11,8.81,-2.91,0,0,0,0,0,1
519,1970-01-01 08:17:41.022325000,Walking,4.56,9.62,-1.04,0,0,0,0,0,1
520,1970-01-01 08:17:41.082292000,Walking,3.38,11.99,-2.45,0,0,0,0,0,1
521,1970-01-01 08:17:42.032341000,Walking,9.66,11.56,2.37,0,0,0,0,0,1
522,1970-01-01 08:17:42.082329000,Walking,7.89,11.26,0.46,0,0,0,0,0,1
523,1970-01-01 08:17:43.032347000,Walking,-4.48,18.39,-0.5,0,0,0,0,0,1
524,1970-01-01 08:17:43.082335000,Walking,0.84,13.95,-1.95,0,0,0,0,0,1
525,1970-01-01 08:17:44.032323000,Walking,5.01,12.03,-3.34,0,0,0,0,0,1
526,1970-01-01 08:17:44.082310000,Walking,2.56,6.78,-3.79,0,0,0,0,0,1
527,1970-01-01 08:17:45.032329000,Walking,-2.14,5.01,-3.21,0,0,0,0,0,1
528,1970-01-01 08:17:45.082317000,Walking,-1.76,4.06,-5.05,0,0,0,0,0,1
529,1970-01-01 08:17:46.032335000,Walking,-2.96,4.86,-0.08,0,0,0,0,0,1
530,1970-01-01 08:17:46.082323000,Walking,2.11,8.81,7.08,0,0,0,0,0,1
531,1970-01-01 08:17:47.032341000,Walking,8.08,13.59,9.92,0,0,0,0,0,1
532,1970-01-01 08:17:47.082329000,Walking,4.79,5.43,3.21,0,0,0,0,0,1
533,1970-01-01 08:17:48.032347000,Walking,-6.82,13.33,5.18,0,0,0,0,0,1
534,1970-01-01 08:17:48.092314000,Walking,-4.67,5.05,-8.85,0,0,0,0,0,1
535,1970-01-01 08:17:49.042210000,Walking,1.31,9.72,-8.47,0,0,0,0,0,1
536,1970-01-01 08:17:49.092320000,Walking,8.47,13.53,-1.73,0,0,0,0,0,1
537,1970-01-01 08:17:50.042277000,Walking,-0.46,9.58,-1.42,0,0,0,0,0,1
538,1970-01-01 08:17:50.092296000,Walking,1.54,10.53,-2.98,0,0,0,0,0,1
539,1970-01-01 08:17:51.042314000,Walking,4.99,8.77,-1.08,0,0,0,0,0,1
540,1970-01-01 08:17:51.092302000,Walking,3.11,7.86,-2.37,0,0,0,0,0,1
541,1970-01-01 08:17:52.042290000,Walking,2.45,8.35,-3.3,0,0,0,0,0,1
542,1970-01-01 08:17:52.092308000,Walking,1.54,8.69,-0.11,0,0,0,0,0,1
543,1970-01-01 08:17:53.042326000,Walking,4.18,10.8,-2.18,0,0,0,0,0,1
544,1970-01-01 08:17:53.092314000,Walking,9.77,11.14,3.87,0,0,0,0,0,1
545,1970-01-01 08:17:54.042302000,Walking,8.69,11.84,-1.69,0,0,0,0,0,1
546,1970-01-01 08:17:54.092290000,Walking,-2.98,19.5,-1.57,0,0,0,0,0,1
547,1970-01-01 08:17:55.042308000,Walking,1.08,12.98,-3.02,0,0,0,0,0,1
548,1970-01-01 08:17:55.092296000,Walking,7.74,12.91,-1.73,0,0,0,0,0,1
549,1970-01-01 08:17:56.042314000,Walking,-0.84,6.85,-3.91,0,0,0,0,0,1
550,1970-01-01 08:17:56.092302000,Walking,-1.46,4.67,-3.83,0,0,0,0,0,1
551,1970-01-01 08:17:57.042290000,Walking,-3.36,3.26,-4.9,0,0,0,0,0,1
552,1970-01-01 08:17:57.042290000,Walking,-3.36,3.26,-4.9,0,0,0,0,0,1
553,1970-01-01 08:17:58.040526000,Walking,-3.83,4.56,-0.89,0,0,0,0,0,1
554,1970-01-01 08:17:58.092467000,Walking,8.47,11.92,9.34,0,0,0,0,0,1
555,1970-01-01 08:17:59.042271000,Walking,3.3,10.92,4.37,0,0,0,0,0,1
556,1970-01-01 08:17:59.092320000,Walking,1.73,14.29,4.56,0,0,0,0,0,1
557,1970-01-01 08:18:00.042277000,Walking,-5.94,4.06,-8.27,0,0,0,0,0,1
558,1970-01-01 08:18:00.092296000,Walking,5.83,15.98,-3.45,0,0,0,0,0,1
559,1970-01-01 08:18:01.042314000,Walking,4.25,9.51,-2.07,0,0,0,0,0,1
560,1970-01-01 08:18:01.092302000,Walking,0.76,9.15,-2.26,0,0,0,0,0,1
561,1970-01-01 08:18:02.042290000,Walking,3.17,8.92,-1.84,0,0,0,0,0,1
562,1970-01-01 08:18:02.092308000,Walking,1.27,8.85,-0.69,0,0,0,0,0,1
563,1970-01-01 08:18:03.042326000,Walking,3.68,8.31,-1.69,0,0,0,0,0,1
564,1970-01-01 08:18:03.092345000,Walking,3.15,8.35,-2.68,0,0,0,0,0,1
565,1970-01-01 08:18:04.042271000,Walking,3.15,10.15,-1.18,0,0,0,0,0,1
566,1970-01-01 08:18:04.092290000,Walking,3.21,10.84,-1.69,0,0,0,0,0,1
567,1970-01-01 08:18:05.042308000,Walking,6.7,11.45,-1.18,0,0,0,0,0,1
568,1970-01-01 08:18:05.092296000,Walking,10.69,10.38,2.79,0,0,0,0,0,1
569,1970-01-01 08:18:06.042314000,Walking,4.25,13.29,-2.14,0,0,0,0,0,1
570,1970-01-01 08:18:06.092302000,Walking,-3.57,18.58,-4.44,0,0,0,0,0,1
571,1970-01-01 08:18:06.092302000,Walking,-3.57,18.58,-4.44,0,0,0,0,0,1
572,1970-01-01 08:18:07.052269000,Walking,3.17,14.44,-0.23,0,0,0,0,0,1
573,1970-01-01 08:18:08.002348000,Walking,2.37,8.89,-4.37,0,0,0,0,0,1
574,1970-01-01 08:18:08.052367000,Walking,-0.91,5.13,-3.6,0,0,0,0,0,1
575,1970-01-01 08:18:09.002324000,Walking,-4.52,2.76,-5.13,0,0,0,0,0,1
576,1970-01-01 08:18:09.052342000,Walking,-4.1,3.3,-0.99,0,0,0,0,0,1
577,1970-01-01 08:18:10.002330000,Walking,7.59,12.15,10.23,0,0,0,0,0,1
578,1970-01-01 08:18:10.052348000,Walking,6.4,10.34,8.62,0,0,0,0,0,1
579,1970-01-01 08:18:11.002336000,Walking,0.57,8.2,3.26,0,0,0,0,0,1
