,date_time,label,acc_x,acc_y,acc_z,labelDownstairs,labelJogging,labelSitting,labelStanding,labelUpstairs,labelWalking,pca_1,pca_2,pca_3
1970-01-01 00:00:00.000000134,1970-01-01 08:14:28.092314,Walking,4.0226144060088815,9.71736732906212,-1.0008606117733563,0,0,0,0,0,1,-0.11918494716062669,0.04483076565305116,0.08444074869164546
1970-01-01 00:00:00.000000135,1970-01-01 08:14:29.042302,Walking,4.344946466280364,10.019467348309112,-1.3986018690250361,0,0,0,0,0,1,-0.1242641909526756,0.019103218253768376,0.09354575137333902
1970-01-01 00:00:00.000000136,1970-01-01 08:14:29.092259,Walking,4.53781256727044,10.324951132085008,-1.7255544597887458,0,0,0,0,0,1,-0.13116873089860395,-0.0036323754949192403,0.1008326755763039
1970-01-01 00:00:00.000000137,1970-01-01 08:14:30.042308,Walking,4.579886174583305,10.609011468807646,-1.9641702080262948,0,0,0,0,0,1,-0.13911309906162037,-0.02193924155269836,0.10589880605006963
1970-01-01 00:00:00.000000138,1970-01-01 08:14:30.092326,Walking,4.461265352914786,10.84766589714453,-2.104139594983431,0,0,0,0,0,1,-0.14720971621603055,-0.03468207204612491,0.10861156638066155
1970-01-01 00:00:00.000000139,1970-01-01 08:14:31.042314,Walking,4.184763981190985,11.020142371713591,-2.1432178271804494,0,0,0,0,0,1,-0.1545071934292912,-0.04120192113892463,0.10894801012745949
1970-01-01 00:00:00.000000140,1970-01-01 08:14:31.092668,Walking,3.7661393967173886,11.111037950123663,-2.0873364793011175,0,0,0,0,0,1,-0.160146643273847,-0.041308851184297356,0.10716240762153127
1970-01-01 00:00:00.000000141,1970-01-01 08:14:32.042290,Walking,3.2331863839048745,11.112022678378846,-1.9499926817656117,0,0,0,0,0,1,-0.16340114244817389,-0.03537532308789113,0.10359127428764593
1970-01-01 00:00:00.000000142,1970-01-01 08:14:32.092339,Walking,2.6237305436811504,11.022901762343528,-1.7509749766979903,0,0,0,0,0,1,-0.1638121985228494,-0.024238046113174514,0.09878923680542497
1970-01-01 00:00:00.000000143,1970-01-01 08:14:33.042357,Walking,1.9826594488989946,10.85191030017785,-1.5145461063824492,0,0,0,0,0,1,-0.16119031230738257,-0.009199593684684015,0.09330827864996978
1970-01-01 00:00:00.000000144,1970-01-01 08:14:33.092314,Walking,1.358227124926147,10.615190173688115,-1.2672523146536243,0,0,0,0,0,1,-0.15569736384802751,0.008153831901590284,0.08781596025503519
1970-01-01 00:00:00.000000145,1970-01-01 08:14:34.042302,Walking,0.7979460940218431,10.335480478490698,-1.035561647400426,0,0,0,0,0,1,-0.14778343707116634,0.02601917204472885,0.0828665660238519
1970-01-01 00:00:00.000000146,1970-01-01 08:14:34.092290,Walking,0.3444326796685112,10.040132713943159,-0.8435472931423283,0,0,0,0,0,1,-0.1382025125732647,0.04260502231999321,0.0790216312906118
1970-01-01 00:00:00.000000147,1970-01-01 08:14:35.042308,Walking,0.03158907590096157,9.75863161919274,-0.7108251673546575,0,0,0,0,0,1,-0.12788654403310007,0.05621801742721833,0.07663320464000284
1970-01-01 00:00:00.000000148,1970-01-01 08:14:35.092296,Walking,-0.11851336644791423,9.519854826092276,-0.6509286389278578,0,0,0,0,0,1,-0.11790895997618135,0.065482361974069,0.07598506048169829
1970-01-01 00:00:00.000000149,1970-01-01 08:14:36.042314,Walking,-0.09774063996493969,9.349333973563336,-0.6702602910539193,0,0,0,0,0,1,-0.10932262257376867,0.0693893726491917,0.07710311280952183
1970-01-01 00:00:00.000000150,1970-01-01 08:14:36.092332,Walking,0.08722900593997766,9.266783486967466,-0.767705217380589,0,0,0,0,0,1,-0.10310716286998604,0.06745565931858138,0.07992758160801315
1970-01-01 00:00:00.000000151,1970-01-01 08:14:37.042290,Walking,0.415371026989248,9.28414039000461,-0.9349280028807085,0,0,0,0,0,1,-0.10001256163061917,0.059692466891455194,0.08415519678990989
1970-01-01 00:00:00.000000152,1970-01-01 08:14:37.092339,Walking,0.853104657543342,9.404311453918675,-1.1573122238028015,0,0,0,0,0,1,-0.1005335003088688,0.04667221138297244,0.08944099439784904
1970-01-01 00:00:00.000000153,1970-01-01 08:14:38.042296,Walking,1.3572625855925002,9.620757273310291,-1.415443001873656,0,0,0,0,0,1,-0.10479878871617544,0.02940320947422326,0.09526531938115429
1970-01-01 00:00:00.000000154,1970-01-01 08:14:38.092314,Walking,1.8789791020619906,9.917962993485599,-1.68698525008079,0,0,0,0,0,1,-0.11260587801867396,0.00930731959826564,0.10115335053940037
1970-01-01 00:00:00.000000155,1970-01-01 08:14:39.042302,Walking,2.368142152868525,10.27276018121128,-1.9487770334236052,0,0,0,0,0,1,-0.12337880802301975,-0.0119803593706813,0.10655132605547324
1970-01-01 00:00:00.000000156,1970-01-01 08:14:39.092259,Walking,2.777994427243854,10.65638202214542,-2.178941729134683,0,0,0,0,0,1,-0.13627275755227314,-0.03268821354351396,0.11104614862299038
1970-01-01 00:00:00.000000157,1970-01-01 08:14:40.042339,Walking,3.0694482744248566,11.037062650120108,-2.3588254766525805,0,0,0,0,0,1,-0.1501965154685476,-0.05113728082493273,0.11423276259702896
1970-01-01 00:00:00.000000158,1970-01-01 08:14:40.092296,Walking,3.2147016852059327,11.382937920473584,-2.47458705357794,0,0,0,0,0,1,-0.16396956084498016,-0.06581885153355933,0.11591711788528768
1970-01-01 00:00:00.000000159,1970-01-01 08:14:41.042345,Walking,3.1998062702368792,11.664974572876584,-2.5183034444421346,0,0,0,0,0,1,-0.17637971929104163,-0.07559668125076288,0.11596081674592994
1970-01-01 00:00:00.000000160,1970-01-01 08:14:41.092302,Walking,3.0259372755822387,11.859650513682935,-2.4885022549188758,0,0,0,0,0,1,-0.18635449089025044,-0.0797324679028076,0.11445762360801792
1970-01-01 00:00:00.000000161,1970-01-01 08:14:42.042290,Walking,2.7092405880106303,11.951131394843108,-2.3900870559585634,0,0,0,0,0,1,-0.19301046909876593,-0.07801576232247659,0.11155048897994074
1970-01-01 00:00:00.000000162,1970-01-01 08:14:42.092308,Walking,2.279269967542137,11.9327357088823,-2.233678496894408,0,0,0,0,0,1,-0.19579463993725074,-0.07070376236261401,0.1075818779984763
1970-01-01 00:00:00.000000163,1970-01-01 08:14:43.048094,Walking,1.7761654306129013,11.807547793419383,-2.034447355422435,0,0,0,0,0,1,-0.19448481486875926,-0.05856017324070172,0.10288836631208098
1970-01-01 00:00:00.000000164,1970-01-01 08:14:43.048094,Walking,1.2468467484981949,11.58811899930332,-1.810560790388929,0,0,0,0,0,1,-0.1892683796483288,-0.04270616284009884,0.09793625689059003
1970-01-01 00:00:00.000000165,1970-01-01 08:14:44.002293,Walking,0.7405918031364438,11.2952840156932,-1.581395979720035,0,0,0,0,0,1,-0.1806697894377495,-0.024584517649270166,0.09310136109475652
1970-01-01 00:00:00.000000166,1970-01-01 08:14:44.052373,Walking,0.30442822395531155,10.956203556287916,-1.3656932894320202,0,0,0,0,0,1,-0.1695592178885557,-0.005748907273600375,0.08880969981278816
1970-01-01 00:00:00.000000167,1970-01-01 08:14:45.002330,Walking,-0.021217662859440732,10.601818122960813,-1.1798227588227514,0,0,0,0,0,1,-0.15701394426386928,0.012207755677280217,0.0853239750752983
1970-01-01 00:00:00.000000168,1970-01-01 08:14:45.052348,Walking,-0.20619947811317077,10.263953262809409,-1.0363231312209458,0,0,0,0,0,1,-0.14427116478960356,0.027870674607830725,0.08289118805558275
1970-01-01 00:00:00.000000169,1970-01-01 08:14:46.002336,Walking,-0.23331221777685734,9.972349281975802,-0.9428435166914837,0,0,0,0,0,1,-0.13255513419753945,0.04005957190384151,0.08155358346844699
1970-01-01 00:00:00.000000170,1970-01-01 08:14:46.052324,Walking,-0.09969577952988641,9.751894740358152,-0.9015769802595877,0,0,0,0,0,1,-0.12301463063626304,0.048002913545684776,0.08131727506692313
1970-01-01 00:00:00.000000171,1970-01-01 08:14:47.002342,Walking,0.1831331474031646,9.620322786746616,-0.9092269072833536,0,0,0,0,0,1,-0.11655790813038323,0.051331206991855734,0.08198721429463844
1970-01-01 00:00:00.000000172,1970-01-01 08:14:47.052330,Walking,0.5905980892211634,9.586584676310224,-0.9574956027252567,0,0,0,0,0,1,-0.11381979889808393,0.050173564974440685,0.08335876394982276
1970-01-01 00:00:00.000000173,1970-01-01 08:14:48.012267,Walking,1.087574110252846,9.650050169401107,-1.0340351827784304,0,0,0,0,0,1,-0.11504521846382681,0.045066143160996976,0.08507216772253864
1970-01-01 00:00:00.000000174,1970-01-01 08:14:48.062315,Walking,1.6318251484832687,9.8006063323186,-1.1237581409290742,0,0,0,0,0,1,-0.1201195577616185,0.03696524232454615,0.08681979719061583
1970-01-01 00:00:00.000000175,1970-01-01 08:14:49.012334,Walking,2.178014832225786,10.019642129474429,-1.2103730510652317,0,0,0,0,0,1,-0.12852314280689428,0.027080053664772386,0.08820781218238895
1970-01-01 00:00:00.000000176,1970-01-01 08:14:49.062321,Walking,2.6818915775160517,10.281824118159646,-1.2779926478885852,0,0,0,0,0,1,-0.13943457510986912,0.016826045020261308,0.08896476628765679
1970-01-01 00:00:00.000000177,1970-01-01 08:14:50.012370,Walking,3.1042435964763953,10.557496176457922,-1.3126585491618856,0,0,0,0,0,1,-0.1517532745575027,0.007619204635736029,0.08879884602706276
1970-01-01 00:00:00.000000178,1970-01-01 08:14:50.062358,Walking,3.4142552309010386,10.815480075253284,-1.3036391624015162,0,0,0,0,0,1,-0.1642586169250919,0.000813925754144079,0.0875936708994593
1970-01-01 00:00:00.000000179,1970-01-01 08:14:51.012315,Walking,3.5919678721103625,11.02601874159783,-1.2443833269328188,0,0,0,0,0,1,-0.17567182232830145,-0.0024929901555523545,0.0852489778912134
1970-01-01 00:00:00.000000180,1970-01-01 08:14:51.062334,Walking,3.62964802325594,11.163593074004687,-1.133049100242589,0,0,0,0,0,1,-0.1848338687673422,-0.0014914693169775202,0.08185650519511703
1970-01-01 00:00:00.000000181,1970-01-01 08:14:52.012321,Walking,3.531980491384241,11.209356713784079,-0.9725708830791714,0,0,0,0,0,1,-0.1907639041807925,0.0041985672867848,0.07751972623082312
1970-01-01 00:00:00.000000182,1970-01-01 08:14:52.062340,Walking,3.3151235646114148,11.152969560138771,-0.7702742467384784,0,0,0,0,0,1,-0.1928116900616534,0.014565225552704349,0.07250983676012696
1970-01-01 00:00:00.000000183,1970-01-01 08:14:53.012328,Walking,3.004772691792459,10.993666335994725,-0.537091689640138,0,0,0,0,0,1,-0.19067083419458053,0.0291364943079002,0.067068660425368
1970-01-01 00:00:00.000000184,1970-01-01 08:14:53.062376,Walking,2.633468457435159,10.740465850835564,-0.28646975774623773,0,0,0,0,0,1,-0.18447039472860566,0.047094343775491314,0.06155248719862158
1970-01-01 00:00:00.000000185,1970-01-01 08:14:54.012334,Walking,2.2374450210857244,10.411503370131353,-0.033084940126570275,0,0,0,0,0,1,-0.1747170735800155,0.06727674638283282,0.05622861695891646
1970-01-01 00:00:00.000000186,1970-01-01 08:14:54.062291,Walking,1.853341692338131,10.032545815423147,0.2084999498603882,0,0,0,0,0,1,-0.16231195522872083,0.0883499317767048,0.05141909939376521
1970-01-01 00:00:00.000000187,1970-01-01 08:14:55.012340,Walking,1.5150919353807808,9.634820651903906,0.425106664496421,0,0,0,0,0,1,-0.14842073889640323,0.10885177353627383,0.04730327474598744
1970-01-01 00:00:00.000000188,1970-01-01 08:14:55.062297,Walking,1.2512637662029629,9.252348252115334,0.6060203151038202,0,0,0,0,0,1,-0.13442791437775747,0.1273855365297776,0.04407281958822913
1970-01-01 00:00:00.000000189,1970-01-01 08:14:56.012346,Walking,1.0830595778476415,8.919009431115919,0.7437812421206802,0,0,0,0,0,1,-0.12175949102709564,0.14266367013858947,0.041749495369454895
1970-01-01 00:00:00.000000190,1970-01-01 08:14:56.062334,Walking,1.0231008067422274,8.665601456416566,0.8346284178824812,0,0,0,0,0,1,-0.11180913352876311,0.15368164776564736,0.04035764316686492
1970-01-01 00:00:00.000000191,1970-01-01 08:14:57.012321,Walking,1.0750338304534417,8.517135631103988,0.8785710888441979,0,0,0,0,0,1,-0.10575499570270878,0.15972403402797633,0.03975965644401982
1970-01-01 00:00:00.000000192,1970-01-01 08:14:57.062370,Walking,1.233908475353163,8.490607837435364,0.8791043768635888,0,0,0,0,0,1,-0.10450286809890046,0.1604867475761619,0.0398445574342973
1970-01-01 00:00:00.000000193,1970-01-01 08:14:58.012328,Walking,1.487208801064926,8.59343226021279,0.8426201617539456,0,0,0,0,0,1,-0.10854169507767633,0.1560227173543702,0.04037626445969957
1970-01-01 00:00:00.000000194,1970-01-01 08:14:58.062346,Walking,1.8163645316594783,8.822671478857416,0.7775930787903972,0,0,0,0,0,1,-0.11794387662287864,0.1468003989847284,0.04119032446763035
1970-01-01 00:00:00.000000195,1970-01-01 08:14:59.012334,Walking,2.1985448152796487,9.165128067594777,0.6936400951012108,0,0,0,0,0,1,-0.13229157310787915,0.13358791341594903,0.042045013646803076
1970-01-01 00:00:00.000000196,1970-01-01 08:14:59.062352,Walking,2.6085348307021547,9.598289493895626,0.6005592706108115,0,0,0,0,0,1,-0.1507552832132392,0.11745732680320108,0.04281541749709585
1970-01-01 00:00:00.000000197,1970-01-01 08:15:00.012279,Walking,3.0205178238489228,10.092045622073721,0.5074486882435719,0,0,0,0,0,1,-0.17209902122219164,0.09962601009775898,0.04333687364925446
1970-01-01 00:00:00.000000198,1970-01-01 08:15:00.062328,Walking,3.4096254006820503,10.611032656453355,0.42199120464099665,0,0,0,0,0,1,-0.1948313256832613,0.08143258270959085,0.04358743354021561
1970-01-01 00:00:00.000000199,1970-01-01 08:15:01.012346,Walking,3.7531703168474877,11.117404536121674,0.34996683696270625,0,0,0,0,0,1,-0.21726987440889128,0.06416598005147715,0.043517192138314134
1970-01-01 00:00:00.000000200,1970-01-01 08:15:01.062334,Walking,4.0315306319007425,11.573797279906232,0.2950253373762658,0,0,0,0,0,1,-0.23773347831382705,0.04904529654468417,0.04321582397730989
1970-01-01 00:00:00.000000201,1970-01-01 08:15:02.022240,Walking,4.228704126887107,11.946236822333168,0.2587203635479426,0,0,0,0,0,1,-0.2546253310214109,0.037067624126675934,0.042727680923644595
1970-01-01 00:00:00.000000202,1970-01-01 08:15:02.072288,Walking,4.332590692019878,12.206747964593301,0.24077722425986206,0,0,0,0,0,1,-0.2666199697935978,0.029019739705940014,0.04220885131723783
1970-01-01 00:00:00.000000203,1970-01-01 08:15:03.022337,Walking,4.33508337826924,12.335450693727056,0.2395416835319026,0,0,0,0,0,1,-0.27271717104167753,0.025366108354194568,0.041733421851919486
1970-01-01 00:00:00.000000204,1970-01-01 08:15:03.072325,Walking,4.232053950238708,12.321977771955181,0.2525402332076146,0,0,0,0,0,1,-0.2723789817724795,0.026306521102979687,0.041447469254358354
1970-01-01 00:00:00.000000205,1970-01-01 08:15:04.022343,Walking,4.023306813297896,12.16610975882267,0.27707409785940146,0,0,0,0,0,1,-0.2655177573856015,0.031711671193793055,0.04137825901807759
1970-01-01 00:00:00.000000206,1970-01-01 08:15:04.072331,Walking,3.7125494104689523,11.877594573442499,0.3107704140697335,0,0,0,0,0,1,-0.2525565183441375,0.0412245811677279,0.041593545395413614
1970-01-01 00:00:00.000000207,1970-01-01 08:15:05.022319,Walking,3.3073929007957528,11.475191438229782,0.35202383250410946,0,0,0,0,0,1,-0.23433767185766938,0.05423403845339067,0.0420209291847551
1970-01-01 00:00:00.000000208,1970-01-01 08:15:05.072307,Walking,2.8193606418004706,10.985046410463369,0.40027858221347473,0,0,0,0,0,1,-0.212108250219928,0.07000460523965968,0.04261953490186145
1970-01-01 00:00:00.000000209,1970-01-01 08:15:06.022325,Walking,2.2638504253242555,10.43856205694734,0.45612247388999,0,0,0,0,0,1,-0.18736453572797993,0.08766770328166569,0.043212764517664405
1970-01-01 00:00:00.000000210,1970-01-01 08:15:06.072343,Walking,1.6599755039378843,9.869961782004308,0.5211876909544254,0,0,0,0,0,1,-0.16178971478218843,0.10635767871165391,0.04367286781299535
1970-01-01 00:00:00.000000211,1970-01-01 08:15:07.022331,Walking,1.0302034823961752,9.313766409216958,0.5978757864377436,0,0,0,0,0,1,-0.1370711316268199,0.1251978114955173,0.043764699424496574
1970-01-01 00:00:00.000000212,1970-01-01 08:15:07.072319,Walking,0.39972312070614024,8.802395706856077,0.6889436298909406,0,0,0,0,0,1,-0.11483234406365096,0.14342165428122688,0.04333827120571575
1970-01-01 00:00:00.000000213,1970-01-01 08:15:08.022337,Walking,-0.20450363564430948,8.36408198368131,0.7970012525824396,0,0,0,0,0,1,-0.09646588747937028,0.16033697723211784,0.04217672941549938
1970-01-01 00:00:00.000000214,1970-01-01 08:15:08.082304,Walking,-0.7550067283663572,8.021240334944855,0.9239804717270564,0,0,0,0,0,1,-0.08309914225188296,0.17542046313786794,0.04018880514342558
1970-01-01 00:00:00.000000215,1970-01-01 08:15:09.032323,Walking,-1.2253444223430092,7.789386115420692,1.0706344794016611,0,0,0,0,0,1,-0.07547528848183563,0.18825412214651163,0.03725391902017812
1970-01-01 00:00:00.000000216,1970-01-01 08:15:09.082371,Walking,-1.5918163843513635,7.676631434362701,1.2361236549059549,0,0,0,0,0,1,-0.07397520192022841,0.19859316177536476,0.03340617186438539
1970-01-01 00:00:00.000000217,1970-01-01 08:15:10.032329,Walking,-1.8352160936501665,7.683735872255328,1.4177327192300166,0,0,0,0,0,1,-0.07855750997477326,0.20628024862655436,0.028669574548432962
1970-01-01 00:00:00.000000218,1970-01-01 08:15:10.082347,Walking,-1.94245585357316,7.804638569041997,1.6107504499591017,0,0,0,0,0,1,-0.08883710406978251,0.21129776151112437,0.02323173897590876
1970-01-01 00:00:00.000000219,1970-01-01 08:15:11.042314,Walking,-1.907886717875498,8.027364271949008,1.808527186877567,0,0,0,0,0,1,-0.10407353982312345,0.2136724906204899,0.017265917233641667
1970-01-01 00:00:00.000000220,1970-01-01 08:15:11.092241,Walking,-1.7341461888611536,8.335177784523683,2.002708965970869,0,0,0,0,0,1,-0.12328789432881353,0.21352643888658393,0.011094402476005233
1970-01-01 00:00:00.000000221,1970-01-01 08:15:12.042290,Walking,-1.4323988816105784,8.707860120835376,2.18363184013487,0,0,0,0,0,1,-0.14527629492049052,0.21098532973483167,0.004999268423622557
1970-01-01 00:00:00.000000222,1970-01-01 08:15:12.092277,Walking,-1.021886920303076,9.122993815496725,2.3408470039773706,0,0,0,0,0,1,-0.16873983123263284,0.20623841655480984,-0.0006222112840204392
1970-01-01 00:00:00.000000223,1970-01-01 08:15:13.042296,Walking,-0.5287724871900147,9.557170566897216,2.463737599753444,0,0,0,0,0,1,-0.19230041155117683,0.19945907045643407,-0.005451121689605954
1970-01-01 00:00:00.000000224,1970-01-01 08:15:13.092314,Walking,0.015672453628572655,9.987066622623308,2.542182022621011,0,0,0,0,0,1,-0.21462359304298823,0.1908760495235935,-0.009095225534712021
1970-01-01 00:00:00.000000225,1970-01-01 08:15:14.042302,Walking,0.577402936600194,10.390364394754446,2.567216290021391,0,0,0,0,0,1,-0.23442195526442405,0.18070415203672105,-0.011282369121973152
1970-01-01 00:00:00.000000226,1970-01-01 08:15:14.092290,Walking,1.1222763088138226,10.746527329794361,2.53164941146295,0,0,0,0,0,1,-0.2505624832191057,0.16922178061637547,-0.011706443922160198
1970-01-01 00:00:00.000000227,1970-01-01 08:15:15.042308,Walking,1.6188335221290193,11.037454725042236,2.4305902718378496,0,0,0,0,0,1,-0.26205405617096966,0.1567031503361147,-0.010216286806732859
1970-01-01 00:00:00.000000228,1970-01-01 08:15:15.092296,Walking,2.040931903123344,11.24805133116659,2.2618517325059644,0,0,0,0,0,1,-0.2681401041033515,0.14349239639398204,-0.006655412913309974
1970-01-01 00:00:00.000000229,1970-01-01 08:15:16.042314,Walking,2.369978664710098,11.36674260019288,2.026206758160115,0,0,0,0,0,1,-0.26827310519443387,0.12992790278687605,-0.001043409116751633
1970-01-01 00:00:00.000000230,1970-01-01 08:15:16.092332,Walking,2.5965441020724573,11.385951812974692,1.7274816345817339,0,0,0,0,0,1,-0.2621955589713814,0.11640547633764764,0.006592707531318234
